user_id,username,email,profile_name,profile_heading,date_of_birth,relationship_status,body_type,children,smoker,location,age,my_story,personality_traits,communication_style,life_priorities,core_values,arrangement_preferences,age_min,age_max,location_preference,max_distance,lifestyle_interests,looking_for,profile_image,additional_image_1,additional_image_2,additional_image_3,additional_image_4,private_image_1,private_image_2,private_image_3,private_image_4,private_image_5,gender
855,Diamond,synergydating+Diamond@gmail.com,Diamond,Lets make this fun,01-01-1994,Single,hot,,Yes,"Melbourne VIC, Australia",31.0,"Tall brunette. I love the arts in all their forms. Dancing, paintings, music.  Creativity and creative people captivate me.",ambitious,emotional,wealth,honesty,discuss,26.0,41.0,country wide,20km,hiking,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2023/03/d1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/d2.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/d3.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/d4.jpeg,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/19-copy1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/19.jpeg,,,,Female
856,Green Eyes,synergydating+Green Eyes@gmail.com,Green Eyes,I think we should give this a go,01-01-1996,Single,athletic,,No,"Perth WA, Australia",29.0,"I work in a bar in the evening. By day I'm a student studying for a masters in computer science._x000D_
Im both Beauty and the Geek.",spontaneous,practical,community,honesty,discuss,24.0,39.0,country wide,any,cooking,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2023/03/e1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/e2.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/e3.jpeg,,,,,,,,Female
857,Kodiak,synergydating+Kodiak@gmail.com,Kodiak,Canadian babe,01-01-2001,Single,athletic,,No,"Sydney NSW, Australia",24.0,Hi guys Im a Canadian gal living here in Sydney. Loving the beaches and bars.,spontaneous,thoughtful,growth,honesty,travel,19.0,34.0,country wide,50km,art,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2023/03/f4.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/f1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/f2.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/f3.jpeg,,,,,,,Female
858,Pearl,synergydating+Pearl@gmail.com,Pearl,would you like to give me a pearl neckless ?,01-01-1989,Divorced,curvy,2,Light,"Sydney NSW, Australia",36.0,"Mother of two, born again racy chick. Did you look at my eyes or lower in my profile picture?_x000D_
If you looked at my eyes swipe left lol.",analytical,playful,family,stability,travel,31.0,46.0,country wide,10km,art,"Looking for a successful gent who enjoys great dates, real chemistry and mutually rewarding arrangements.",https://adultarrangements.com/wp-content/uploads/2023/03/babe-12.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/40-copy.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/40.jpeg,,,,,Female
859,Play mate,synergydating+Play mate@gmail.com,Play mate,With Age comes Experience,01-01-1975,Divorced,average,Rather not say,Yes,"Bankstown NSW, Australia",50.0,"Older babe, but with age comes plenty of good experience that I would love to show you, and I'm sure you will enjoy. Other benefits of dating a mature lady is we are not interested in drama. You can have a conversation with me and I will know what you are talking about. And I will most likely laugh at your. Dad jokes.",analytical,emotional,career,loyalty,short_term,45.0,60.0,country wide,20km,hiking,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2023/03/48a.jpeg,,,,,,,,,,Female
860,OK,synergydating+OK@gmail.com,OK,Ready Steady GO,01-01-1993,Single,athletic,,No,"Brisbane QLD, Australia",32.0,"Mixed package, a lady a tom boy, a queen in the kitchen and ohh so dirty in bed._x000D_
I look like butter wouldn't melt in my mouth. But I don't want butter in my mouth.",extroverted,direct,wealth,compassion,casual,27.0,42.0,country wide,20km,photography,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2023/03/50a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/50b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/14b14fba-0551-46e1-b448-31af7cf323ba_2x.jpg,,,,,,,,Female
861,Shadow,synergydating+Shadow@gmail.com,Shadow,Im a great listerner,01-01-2005,Single,slim,,No,"Merrylands NSW, Australia",20.0,Ive been told I am a great person to talk to. I like to help people with their problems. I may be young but I feel I can offer good advice by being kind and empathetic.,optimistic,intellectual,family,compassion,travel,18.0,30.0,country wide,any,fashion,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2023/03/babe-1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/babe-11.jpeg,,,,,,,,,Female
862,Paris,synergydating+Paris@gmail.com,Paris,Bonjour Mon Daddy,01-01-1992,Single,slim,,Light,"Canterbury VIC, Australia",33.0,Playful petite red head. Looking to expand my horizons as bored with my current dating experiences.,progressive,direct,community,ambition,travel,28.0,43.0,country wide,30km,technology,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2023/03/61.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/61a.jpeg,,,,,,,,,Female
863,Genuine Article,synergydating+Genuine Article@gmail.com,Genuine Article,The Real Deal,01-01-1964,Single,average,,No,"Melbourne VIC, Australia",61.0,"Hi Im James, I am the real deal when it comes to being in this platform. Ive had relationships in the past and I keep coming back to them as I love the whole dynamic.  As a man I take my responsibilities seriuosly and can promise you will never be left wanting.",creative,thoughtful,family,ambition,short_term,56.0,71.0,country wide,5km,technology,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2023/03/114-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/114-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/114-e.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/114-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/114-d.jpeg,,,,,,Male
864,Play Boy,synergydating+Play Boy@gmail.com,Play Boy,All the Toys,01-01-1984,Separated,average,,No,"Dover Heights NSW, Australia",41.0,"Well without sounding arrogant I believe I am the very definition of a Gentlemen._x000D_
Wealthy, tick _x000D_
Single and ready to mingle with no baggage, tick._x000D_
The Worlds my Oyster and I looking for a pearl to fit it.",progressive,thoughtful,growth,compassion,long_term,36.0,51.0,country wide,30km,travel,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2023/03/119-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/119.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/119-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/119-a.jpeg,,,,,,,Male
865,Trojan,synergydating+Trojan@gmail.com,Trojan,Looking for a Babe,01-01-1978,Single,athletic,,No,"Botany NSW, Australia",47.0,"Australian of lebaneese background. I have a concrete and construction company._x000D_
Getting too old for clubbing. Im happy to sit back, take my time and see who connects.",progressive,intellectual,growth,growth,long_term,42.0,57.0,country wide,any,fine_dining,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2023/03/105-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/105-b.jpeg,,,,,,,,,Male
866,Leon,synergydating+Leon@gmail.com,Leon,Let me indulge you,01-01-2005,Single,athletic,,No,"Southbank VIC, Australia",20.0,"Well firstly hello, If your a movie fan I've been told I'm a ringer for Jean Reno, great actor in a movie called Leon. Hence the profile name. In life Ive been lucky enough to attain a certain lifestyle. Im all about helping others up the ladder of success. If your on here to find an investor or mentor for a business idea then I would love to sit down for dinner or a drink and hear your pitch. If you're simply a babe interested in life perks, I'm all up for that as well. If I don't find you first and you feel we would connect then please message me and  say hello : )",analytical,direct,wealth,compassion,marriage,18.0,30.0,country wide,5km,sailing,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2023/03/106-f.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/106-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/106-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/106-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/106-d.jpeg,,,,,,Male
867,I am Sparticus,synergydating+I am Sparticus@gmail.com,I am Sparticus,We should do Sushi,01-01-1991,Single,few extra pounds,,No,"Dover Heights NSW, Australia",34.0,"Big man with a big personality and a big appetite for food and life. I'm very driven, I hate to feel like I have wasted a minute of life. So let's not waste each others time here. Let's meet up for all of the right reasons. Although I'm in the younger bracket of men I fully understand the concept and how this all works. Its why I'm here as I think its f#@king great. Looking forward to meting you and walking the walk as a Man",optimistic,intellectual,creativity,stability,travel,29.0,44.0,country wide,20km,yoga,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2023/03/109-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/109-b.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/109-c.jpeg,,,,,Male
868,Sugar And Spice,synergydating+Sugar And Spice@gmail.com,Sugar And Spice,Perfect blend,01-01-1978,Single,average,,No,"Brisbane QLD, Australia",47.0,"Hello ladies, Im an outgoing extravagant person. I love to look after and indulge the person I am dating. Im a hairdresser and I currently have two salons one in Brisbane and one in Melbourne._x000D_
Hoping to open a Sydney salon soon.",ambitious,emotional,wealth,independence,discuss,42.0,57.0,country wide,30km,hiking,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2023/03/45-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/45-b.jpeg,,,,,,,,,Male
869,Poirot,synergydating+Poirot@gmail.com,Poirot,A touch of Class,01-01-1963,Divorced,average,,No,"Adelaide SA, Australia",62.0,"Refined and classy gentelmen. I enjoy the theatre, opera and dining at a good restaurant and travelling to interesting places.  Im retired so no restraints on my time nowadays.",extroverted,playful,health,stability,discuss,57.0,72.0,country wide,50km,photography,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2023/03/41-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/41-d.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/41-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/41-b.jpeg,,,,,,,Male
870,Surfer,synergydating+Surfer@gmail.com,Surfer,Sunset lover,01-01-1964,Single,athletic,,No,"Gold Coast QLD, Australia",61.0,"Hi Im Jim, Old school surfer, any chance I get I still love to grab my board and catch some waves. Frequent visitor to Bali. I probably go there three times a year to surf, watch the sunsets and chill._x000D_
My works a lot more dull as I work in accountancy. The job only fuels my outgoing adventurous side all the more.",traditional,direct,creativity,loyalty,short_term,56.0,71.0,country wide,50km,photography,"Hoping to meet a genuine, playful woman for regular catch‑ups, laughter and shared experiences.",https://adultarrangements.com/wp-content/uploads/2023/03/43-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/43-d.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/43-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/43-e.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/43-f.jpeg,,,,,,Male
871,Joker,synergydating+Joker@gmail.com,Joker,Always up for a laugth,01-01-1974,Single,slim,,No,"Launceston TAS, Australia",51.0,I like to see the fun side of life. Not look too deeply at anything. Go with the flow and see where it takes me. I have three dogs and a parrot that drives me nuts in the mornings.,spontaneous,practical,creativity,independence,long_term,46.0,61.0,country wide,30km,yoga,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2023/03/50-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/50-b.jpeg,,,,,,,,,Male
872,Influencer,synergydating+Influencer@gmail.com,Influencer,Cool bananas,01-01-1989,Single,few extra pounds,,No,"Melbourne VIC, Australia",36.0,"Aron, young marketing exec currently based in Melbourne, but I fly domestic and internationally often for work.",introverted,practical,family,stability,monogamous,31.0,46.0,country wide,any,travel,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2023/03/53-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/53-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/53-c.jpeg,,,,,,,,Male
873,Gold Member,synergydating+Gold Member@gmail.com,Gold Member,Why Not ?,01-01-1988,Single,slim,,No,"Carlton VIC, Australia",37.0,"I can be a little reserved when first meeting new people. Once I feel confident in relationships Im all in. Tech head, can be geeky at times but not to the extent of playing war games lol._x000D_
Workaholic with the little free time I take I don't like to warts it sitting around.",ambitious,direct,wealth,honesty,long_term,32.0,47.0,country wide,30km,wine,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2023/03/56-b.jpeg,,,,,,,,,,Male
874,MADE IT,synergydating+MADE IT@gmail.com,MADE IT,Help required with mid life crisis.,01-01-1977,Divorced,athletic,Rather not say,No,"South Yarra VIC, Australia",48.0,Successful business owner. Recently single and looking to dip a few toes back in the dating pool.,extroverted,practical,family,honesty,open,43.0,58.0,country wide,20km,fashion,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2023/03/89-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/89-d.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/89-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/89-e.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/89-a.jpeg,,,,,,Male
875,Tailored,synergydating+Tailored@gmail.com,Tailored,Dapper Dan,01-01-1986,Single,athletic,,No,"Sydney NSW, Australia",39.0,I like to impress. Im always smart if only Casual. Probably why once I'm home I tend to wander around naked lol. I Work as a broker for a major investment company. That generally has me working some unsociable hours as I deal a lot with the US markets. So not a great deal of me time where I can meet up with my friends.,empathetic,playful,community,honesty,short_term,34.0,49.0,country wide,20km,photography,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2023/03/77-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/77-c.jpeg,,,,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/77-b.jpeg,,,,,Male
876,Catch of the Day,synergydating+Catch of the Day@gmail.com,Catch of the Day,Turn Left or Right ?,01-01-1984,Single,few extra pounds,,No,"Sydney NSW, Australia",41.0,"Commercial fisherman, If I mention I often have crabs is that a tick against me ? lol_x000D_
Can be away for weeks on end but party hard when back.",spontaneous,emotional,growth,honesty,monogamous,36.0,51.0,country wide,5km,theater,Keen to connect with a confident woman who knows her worth and enjoys being looked after.,https://adultarrangements.com/wp-content/uploads/2023/03/93-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/93-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/93-d.jpeg,,,,,,,,Male
877,Party 4 2,synergydating+Party 4 2@gmail.com,Party 4 2,Cocaine Cowboy,01-01-1983,Single,average,,No,"Wollongong NSW, Australia",42.0,"I decently fit the bracket of living my life in the vain of her for a good time, I was going to write not for a long time but I'm going to see if I can wing the two. Do a deal with the devil and renege. Although ive seen it done on movies and it never seems to pan out well for the person._x000D_
From the above you might begin to note a slight ADHD problem lol.",spontaneous,practical,wealth,adventure,open,37.0,52.0,country wide,10km,art,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2023/03/98-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/98-b.jpeg,,,,,,,,,Male
878,Sugar Date,synergydating+Sugar Date@gmail.com,Sugar Date,Help,01-01-1991,Single,athletic,,No,"Sydney NSW, Australia",34.0,"Sugar dater not a Daddy, way to young to be called that and it creeps me out if im honest._x000D_
Adrenaline junkie looking for someone to kiss at night that has better breath than my beautiful pooch Molly. If you can manage a threesom as Molly generally gets the best spot on the couch and the bed then please message and say hello.",empathetic,playful,community,stability,open,29.0,44.0,country wide,20km,cooking,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2023/03/111-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/111-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/111-b.jpeg,,,,,,,,Male
879,Well Hello,synergydating+Well Hello@gmail.com,Well Hello,Im Game if You are,01-01-1977,Single,few extra pounds,,No,"Sydney NSW, Australia",48.0,"You're standard all round nice guy. Help old ladies across the road, save insects in my pool and pick up items knocked on the floor at Woolworths.",traditional,emotional,family,adventure,monogamous,43.0,58.0,country wide,5km,travel,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2023/03/117.jpeg,,,,,,,,,,Male
880,Pascal147,synergydating+Pascal147@gmail.com,Pascal147,French Connection,01-01-1986,Single,slim,,Light,"Melbourne VIC, Australia",39.0,"Hi im Pascal, Im a mature foreign exchange student studying and working here in Sydney. Don't worry I have wealthy parents : )",spontaneous,practical,health,stability,monogamous,34.0,49.0,country wide,5km,fine_dining,"Looking for a relaxed, adventurous woman who enjoys chemistry, good company and a bit of indulgence.",https://adultarrangements.com/wp-content/uploads/2023/03/116.jpeg,,,,,,,,,,Male
881,Donny 12,synergydating+Donny 12@gmail.com,Donny 12,Sun rise on a rainy Day,01-01-1981,Single,athletic,,No,"Perth WA, Australia",44.0,Country boy at heart. Just happens I love driving a Ferrari rather than a tractor.,extroverted,playful,career,honesty,discuss,39.0,54.0,country wide,20km,sailing,"Seeking a fun, easy‑going lady to share great dates, good conversation and a mutually rewarding connection.",https://adultarrangements.com/wp-content/uploads/2023/03/113-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/03/113-b.jpeg,,,,,,,,,Male
882,Trojan 12,synergydating+Trojan 12@gmail.com,Trojan 12,Follow your own path,01-01-1992,Open Relationship,athletic,,No,"Waterloo NSW, Australia",33.0,Adventurer currently residing in a corporate mangers body. Impulsive when I can be. Serious and business like when need be.,introverted,practical,career,growth,discuss,28.0,43.0,country wide,30km,hiking,"Looking for an elegant, open‑minded woman who enjoys being appreciated and treated well.",https://adultarrangements.com/wp-content/uploads/2023/03/dad-79.jpeg,,,,,,,,,,Male
885,Blow,synergydating+Blow@gmail.com,Blow,Lets do this,01-01-1992,Single,athletic,,Light,"Parramatta NSW, Australia",33.0,"Smart , witty, intelligent student and part time model",optimistic,direct,creativity,growth,open,28.0,43.0,country wide,30km,technology,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2023/04/babe-3.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/04/babe-3-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/04/babe-3-c.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/04/babe-3-d.jpeg,,,,,,,Female
886,Glitter Girl,synergydating+Glitter Girl@gmail.com,Glitter Girl,Im A Great kisser,01-01-2002,Single,average,,No,"Sydney NSW, Australia",23.0,"Young and fun, love to party and have a good laugh. If you're good to me I can be better to you.",traditional,thoughtful,community,ambition,travel,18.0,33.0,country wide,5km,theater,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2023/04/63.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/04/63a.jpeg,,,,,,,,,Female
887,Gypsy,synergydating+Gypsy@gmail.com,Gypsy,Show me,01-01-2003,Single,curvy,,No,"Melbourne VIC, Australia",22.0,Pretty blue eyed blonde. Looking to taste the finer things life has to offer. Im a great listener and can be there for you when you need a piece me up after a hard day.,optimistic,direct,health,compassion,monogamous,18.0,32.0,country wide,any,theater,"Looking for a confident, successful man who appreciates a curvy woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2023/04/babe-7-a.jpeg,,,,,,,,,,Female
888,Sexy Brunette,synergydating+Sexy Brunette@gmail.com,Sexy Brunette,GR8 AT BALL GAMES,01-01-1988,Separated,slim,1,No,"Sydney NSW, Australia",37.0,"Mature, sophisticated mother of a beautiful young boy. Sexy and smart.",optimistic,intellectual,career,stability,discuss,32.0,47.0,country wide,any,travel,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2023/04/babe-13-a.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/04/babe-13-b.jpeg,,,,,,,,,Female
889,Senoritta,synergydating+Senoritta@gmail.com,Senoritta,Latino lover,01-01-2000,Single,curvy,,Social,"Mascot NSW, Australia",25.0,"Hi, Im a Brazilian girl here studying in Sydney. I love going to the beach. Reading a good book and having fun.",adventurous,intellectual,growth,adventure,short_term,20.0,35.0,country wide,30km,wine,"Looking for a confident, successful man who appreciates a curvy woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2023/04/babe-8-b.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/04/babe-8-a.jpeg,,,,,,,,,Female
890,Geisha,synergydating+Geisha@gmail.com,Geisha,Little Geisha Girl,01-01-1996,Single,slim,,No,"Southbank VIC, Australia",29.0,Im a little shy when I first meet new people but if your a good person I soon open up. Im a law student in need of some help with my studies and bills.,empathetic,direct,travel,growth,marriage,24.0,39.0,country wide,10km,travel,"Looking for a confident, successful man who appreciates a slim woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2023/04/babe-13.jpeg,,,,,,,,,,Female
891,Play Date,synergydating+Play Date@gmail.com,Play Date,Up for Anything,01-01-2002,Single,slim,,Social,"Bankstown NSW, Australia",23.0,"Im young and fun, the rest Id rather you find out for yourself xx",creative,intellectual,creativity,stability,short_term,18.0,33.0,country wide,any,theater,"Looking for a confident, successful man who appreciates a slim woman with personality and ambition.",https://adultarrangements.com/wp-content/uploads/2023/04/babe-9.jpeg,,,,,,,,,,Female
892,Hazel 55,synergydating+Hazel 55@gmail.com,Hazel 55,Be my Daddy,01-02-2005,Single,athletic,,No,"Central Coast NSW, Australia",20.0,"Hi Im Jemma, I'm new to this but excited to give it try. Im a student nurse that has a kind and caring personality.",analytical,playful,community,adventure,open,18.0,30.0,country wide,any,technology,"Seeking a generous, established gentleman for a mutually beneficial connection. Let's enjoy the finer things in life together.",https://adultarrangements.com/wp-content/uploads/2023/04/babe-10.jpeg,,,,,,,,,,Female
893,Brandy 101,synergydating+Brandy 101@gmail.com,Brandy 101,Here for a good time,01-01-2001,Single,hot,,No,"Sydney NSW, Australia",24.0,"21, I've being here before so I know how this works. looking to meet a kind empathetic and generous gentlemen for casual fun times.",realistic,thoughtful,health,adventure,discuss,19.0,34.0,country wide,20km,technology,"Keen to connect with a mature, generous man who values discretion, fun and good company.",https://adultarrangements.com/wp-content/uploads/2023/04/h1.jpeg,,,,,,,,,,Female
894,Hot Blonde,synergydating+Hot Blonde@gmail.com,Hot Blonde,Im Hot and I'm Blonde,01-01-2002,Single,hot,,No,"Melbourne VIC, Australia",23.0,Newly single looking to start to date a classier type of guy. One that can indulge my passion for shopping. I promise you im worth it : ),extroverted,thoughtful,community,stability,travel,18.0,33.0,country wide,50km,theater,"Hoping to meet a caring, respectful gent who enjoys spoiling and being spoiled in return.",https://adultarrangements.com/wp-content/uploads/2023/04/j1.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2023/04/j2.jpeg,,,,,,,,,Female
